,score,score,score
590762,65.0,95.0,85.57142857142857
590764,1.0,100.0,72.88888888888889
590789,80.0,90.0,85.14285714285714
590811,57.0,80.0,67.66666666666667
590812,40.0,63.0,54.0
590818,38.0,68.0,53.0
590824,52.0,98.0,78.58333333333333
590828,28.0,40.0,34.0
590836,50.0,100.0,78.33333333333333
590837,51.0,71.0,61.75
590849,0.0,94.0,65.0
590854,1.0,85.0,68.2
590864,40.0,100.0,66.66666666666667
590867,0.0,0.0,0.0
590870,15.0,63.0,46.75
590877,20.0,94.0,70.5
590882,74.0,79.0,76.25
590886,37.0,95.0,67.375
590907,65.0,89.0,75.5
590914,0.0,67.0,45.5
590918,36.0,54.0,45.714285714285715
590920,31.0,70.0,52.5
590921,77.0,98.0,87.6
590923,54.0,100.0,78.66666666666667
590931,62.0,100.0,80.77777777777777
590961,50.0,86.0,65.85714285714286
590970,60.0,88.0,70.25
590974,56.0,78.0,64.0
590980,57.0,78.0,68.58333333333333
590989,51.0,93.0,72.0
590994,73.0,100.0,84.45454545454545
591008,18.0,88.0,53.0
591021,89.0,95.0,92.5
591030,60.0,100.0,76.27272727272727
591034,65.0,100.0,80.8
591055,64.0,100.0,78.33333333333333
591071,77.0,95.0,84.42857142857143
591078,74.0,100.0,85.33333333333333
591083,28.0,89.0,48.333333333333336
591094,60.0,80.0,71.66666666666667
591111,26.0,86.0,59.5
591159,72.0,100.0,86.0
591163,49.0,75.0,62.0
591165,87.0,87.0,87.0
591179,65.0,100.0,86.85714285714286
591193,88.0,93.0,91.0
591198,35.0,100.0,83.5
591202,10.0,78.0,50.42857142857143
591210,42.0,73.0,56.57142857142857
591216,90.0,90.0,90.0
591219,53.0,80.0,69.0
591223,70.0,100.0,81.63636363636364
591225,75.0,100.0,89.375
591230,66.0,97.0,84.6875
591243,65.0,100.0,83.0
591255,60.0,100.0,76.66666666666667
591257,62.0,100.0,81.57142857142857
591273,40.0,100.0,75.8
591299,70.0,100.0,83.72727272727273
591318,58.0,83.0,72.33333333333333
591321,35.0,80.0,57.857142857142854
591343,26.0,97.0,65.33333333333333
591375,90.0,100.0,96.61538461538461
591388,86.0,100.0,92.0
591394,84.0,97.0,90.0909090909091
591398,92.0,94.0,93.5
591403,83.0,98.0,89.75
591409,40.0,100.0,81.66666666666667
591410,0.0,100.0,59.375
591412,66.0,92.0,79.0
591414,40.0,100.0,72.6
591420,72.0,100.0,80.5
591424,90.0,93.0,91.5
591448,72.0,96.0,86.42857142857143
591501,48.0,100.0,85.0
591516,59.0,91.0,78.33333333333333
591518,75.0,100.0,88.0909090909091
591523,90.0,100.0,94.5
591525,65.0,86.0,77.58333333333333
591540,60.0,95.0,79.57142857142857
591547,40.0,80.0,
591549,55.0,100.0,81.11111111111111
591550,56.0,90.0,73.41666666666667
591558,67.0,100.0,83.8
591563,60.0,100.0,81.875
591566,10.0,81.0,56.666666666666664
591574,60.0,100.0,81.5
591581,26.0,79.0,52.5
591588,55.0,100.0,86.77777777777777
591589,60.0,100.0,79.0
591591,34.0,100.0,73.1
591593,66.0,84.0,72.85714285714286
591602,60.0,100.0,79.44444444444444
591613,7.0,92.0,70.0
591619,48.0,60.0,54.0
591648,68.0,68.0,68.0
591650,66.0,66.0,66.0
591654,17.0,17.0,17.0
591655,0.0,78.0,56.857142857142854
591671,73.0,73.0,73.0
591685,46.0,90.0,64.41666666666667
591692,85.0,92.0,89.0
591694,68.0,68.0,68.0
591695,65.0,95.0,79.16666666666667
591719,86.0,86.0,86.0
591725,49.0,59.0,55.666666666666664
591733,15.0,68.0,44.833333333333336
591735,48.0,90.0,66.83333333333333
591738,80.0,80.0,80.0
591743,57.0,100.0,78.0
591746,66.0,84.0,73.0
591755,65.0,100.0,91.25
591761,50.0,63.0,58.75
591765,63.0,91.0,78.75
591774,60.0,88.0,76.2
591785,0.0,60.0,36.666666666666664
591787,48.0,100.0,74.36363636363636
591804,60.0,100.0,89.57142857142857
591814,20.0,100.0,64.66666666666667
591820,64.0,100.0,85.72727272727273
591837,45.0,100.0,71.42857142857143
591849,50.0,100.0,67.22222222222223
591852,65.0,70.0,67.5
591859,40.0,100.0,66.11111111111111
591869,39.0,83.0,61.111111111111114
591872,44.0,82.0,68.66666666666667
591873,60.0,100.0,85.88888888888889
591891,52.0,90.0,76.875
591893,50.0,65.0,57.5
591895,64.0,64.0,64.0
591940,66.0,95.0,83.25
591942,74.0,91.0,86.0
591944,54.0,79.0,66.66666666666667
591946,42.0,93.0,78.28571428571429
591958,80.0,99.0,90.44444444444444
591975,41.0,71.0,59.0
591978,49.0,100.0,66.85714285714286
591986,57.0,100.0,75.66666666666667
591995,77.0,93.0,83.75
591999,77.0,100.0,85.66666666666667
592001,50.0,80.0,67.85714285714286
592002,66.0,89.0,75.0
592003,85.0,95.0,90.0
592007,26.0,97.0,59.38095238095238
592014,66.0,85.0,74.83333333333333
592043,68.0,68.0,68.0
592047,82.0,95.0,89.25
592051,30.0,69.0,46.94736842105263
592056,59.0,100.0,83.88888888888889
592059,40.0,100.0,80.33333333333333
592081,58.0,100.0,76.75
592092,49.0,98.0,76.75
592093,44.0,88.0,64.78947368421052
592127,60.0,100.0,80.33333333333333
592135,1.0,88.0,64.2
592139,74.0,100.0,85.6
592142,18.0,62.0,41.333333333333336
592147,60.0,100.0,82.27272727272727
592151,53.0,87.0,73.44444444444444
592158,0.0,0.0,0.0
592168,72.0,92.0,81.5
592172,47.0,47.0,47.0
592189,71.0,97.0,81.0
592190,40.0,100.0,82.66666666666667
592193,79.0,100.0,88.54545454545455
592203,76.0,98.0,85.75
592205,36.0,100.0,67.9090909090909
592206,64.0,88.0,77.66666666666667
592214,54.0,100.0,84.28571428571429
592218,71.0,91.0,83.0
592220,74.0,74.0,74.0
592221,53.0,78.0,67.14285714285714
592245,20.0,100.0,72.11111111111111
592248,60.0,100.0,82.14285714285714
592250,83.0,87.0,85.25
592252,17.0,94.0,61.142857142857146
592258,68.0,100.0,80.0
592259,22.0,93.0,66.8125
592262,100.0,100.0,100.0
592272,60.0,100.0,78.88888888888889
592284,0.0,0.0,0.0
592287,40.0,100.0,70.0
592290,50.0,100.0,74.36363636363636
592295,72.0,93.0,82.0
592310,75.0,100.0,91.33333333333333
592315,20.0,76.0,60.833333333333336
592317,58.0,100.0,78.45454545454545
592322,40.0,100.0,70.18181818181819
592338,48.0,94.0,72.15384615384616
592361,62.0,100.0,81.11111111111111
592370,64.0,99.0,77.41666666666667
592372,3.0,89.0,46.8
592373,78.0,97.0,86.75
592382,60.0,87.0,71.57142857142857
592407,10.0,10.0,10.0
592422,30.0,75.0,60.8
592437,74.0,84.0,78.66666666666667
592441,40.0,100.0,81.33333333333333
592444,85.0,85.0,85.0
592450,58.0,100.0,85.88888888888889
592451,60.0,100.0,80.0
592465,25.0,91.0,75.57142857142857
592471,79.0,100.0,91.18181818181819
592476,33.0,82.0,66.58333333333333
592480,57.0,100.0,78.72727272727273
592494,56.0,92.0,76.75
592496,76.0,100.0,85.72727272727273
592538,62.0,65.0,63.5
592550,78.0,84.0,81.0
592558,70.0,92.0,81.58333333333333
592577,71.0,100.0,89.85714285714286
592593,67.0,79.0,71.5
592602,67.0,100.0,82.33333333333333
592607,56.0,66.0,61.0
592609,30.0,99.0,71.44444444444444
592616,51.0,84.0,70.58333333333333
592618,60.0,100.0,68.45454545454545
592624,49.0,73.0,60.0
592625,60.0,96.0,81.4
592631,88.0,100.0,94.5
592632,23.0,90.0,56.75
592634,29.0,81.0,53.916666666666664
592640,86.0,100.0,93.41666666666667
592657,56.0,56.0,56.0
592660,63.0,100.0,81.75
592661,40.0,80.0,63.142857142857146
592666,67.0,83.0,73.25
592689,26.0,90.0,65.91666666666667
592709,62.0,94.0,75.66666666666667
592725,0.0,100.0,74.0
592731,98.0,100.0,99.0
592733,65.0,100.0,84.2
592737,60.0,100.0,88.75
592763,49.0,93.0,76.58333333333333
592766,77.0,96.0,85.66666666666667
592772,40.0,100.0,74.36363636363636
592775,46.0,92.0,76.88888888888889
592776,58.0,90.0,77.44444444444444
592781,65.0,90.0,73.91666666666667
592787,79.0,92.0,86.25
592789,57.0,100.0,74.83333333333333
592791,40.0,75.0,55.5
592810,58.0,90.0,76.0
592815,60.0,100.0,84.44444444444444
592842,93.0,97.0,95.0
592843,87.0,94.0,91.0
592854,72.0,100.0,88.63636363636364
592856,42.0,91.0,66.08333333333333
592880,84.0,90.0,87.0
592882,40.0,100.0,73.0
592895,88.0,97.0,92.0
592899,11.0,100.0,65.57142857142857
592900,60.0,100.0,79.45454545454545
592924,63.0,94.0,72.5
592939,20.0,91.0,
592949,39.0,100.0,81.375
592950,47.0,91.0,71.5
592951,67.0,67.0,67.0
592961,90.0,100.0,95.75
592976,96.0,100.0,99.2
592997,36.0,82.0,62.76923076923077
593000,40.0,100.0,56.2
593010,77.0,77.0,77.0
593017,57.0,100.0,77.5
593022,33.0,100.0,82.23809523809524
593023,61.0,100.0,81.81818181818181
593038,63.0,93.0,82.0
593081,40.0,100.0,76.0
593099,75.0,89.0,80.85714285714286
593103,46.0,95.0,77.57142857142857
593104,72.0,78.0,75.0
593121,76.0,100.0,83.42857142857143
593123,57.0,79.0,66.75
593127,55.0,100.0,88.33333333333333
593136,51.0,92.0,76.0
593139,43.0,87.0,67.0909090909091
593189,42.0,42.0,42.0
593206,66.0,94.0,80.66666666666667
593220,46.0,84.0,65.0
593246,40.0,100.0,76.11111111111111
593272,74.0,94.0,87.5
593281,62.0,100.0,79.0
593299,58.0,58.0,58.0
593303,24.0,58.0,36.25
593305,40.0,80.0,65.6
593320,68.0,94.0,79.5
593338,35.0,74.0,58.714285714285715
593345,20.0,80.0,
593346,1.0,85.0,61.4
593362,68.0,68.0,68.0
593373,45.0,95.0,73.28571428571429
593385,40.0,100.0,72.63636363636364
593400,57.0,57.0,57.0
593421,46.0,100.0,83.44444444444444
593427,71.0,100.0,87.18181818181819
593431,67.0,78.0,73.0
593438,45.0,65.0,53.333333333333336
593440,70.0,70.0,70.0
593441,70.0,100.0,82.66666666666667
593444,60.0,100.0,77.8
593459,50.0,90.0,72.66666666666667
593475,68.0,68.0,68.0
593476,60.0,100.0,73.6
593487,60.0,90.0,77.75
593492,44.0,80.0,65.83333333333333
593510,50.0,100.0,75.81818181818181
593513,40.0,100.0,70.36363636363636
593514,40.0,100.0,67.45454545454545
593534,41.0,69.0,57.25
593535,66.0,90.0,75.66666666666667
593540,60.0,100.0,85.55555555555556
593546,65.0,100.0,88.44444444444444
593556,45.0,50.0,47.666666666666664
593563,57.0,91.0,79.16666666666667
593569,60.0,100.0,79.5
593583,40.0,100.0,69.66666666666667
593585,60.0,80.0,70.0
593587,69.0,90.0,79.5
593593,75.0,100.0,83.72727272727273
593594,22.0,64.0,43.0
593607,18.0,83.0,55.166666666666664
593613,65.0,100.0,82.5
593617,78.0,90.0,84.0
593631,60.0,100.0,80.63636363636364
593654,74.0,93.0,82.85714285714286
593657,85.0,100.0,93.0625
593658,70.0,100.0,79.85714285714286
593681,49.0,92.0,72.54545454545455
593685,61.0,100.0,83.18181818181819
593692,53.0,100.0,70.7
593694,40.0,100.0,78.9090909090909
593695,56.0,100.0,76.0
593707,33.0,80.0,49.0
593709,40.0,80.0,64.6
593711,54.0,100.0,77.27272727272727
593712,62.0,100.0,79.45454545454545
593715,72.0,100.0,84.125
593722,55.0,87.0,75.2
593727,40.0,100.0,76.18181818181819
593733,91.0,96.0,92.75
593734,55.0,100.0,78.55555555555556
593743,68.0,100.0,86.18181818181819
593755,44.0,95.0,79.0909090909091
593780,48.0,70.0,56.0
593785,80.0,100.0,89.66666666666667
593787,4.0,46.0,31.2
593793,60.0,100.0,73.75
593796,67.0,94.0,80.91666666666667
593798,60.0,100.0,85.45454545454545
593819,40.0,100.0,74.5
593823,73.0,97.0,87.61904761904762
593840,55.0,72.0,62.333333333333336
593842,59.0,100.0,78.66666666666667
593846,54.0,76.0,64.8
593858,76.0,100.0,82.25
593871,60.0,100.0,82.66666666666667
593875,80.0,100.0,93.9
593896,39.0,61.0,47.25
593898,50.0,100.0,83.0909090909091
593900,71.0,100.0,89.77777777777777
593903,27.0,75.0,55.642857142857146
593904,24.0,84.0,53.25
593924,85.0,94.0,88.75
593953,72.0,95.0,88.0
593954,8.0,100.0,68.33333333333333
593965,70.0,100.0,86.66666666666667
593970,21.0,96.0,77.25
593972,56.0,100.0,73.55555555555556
593973,67.0,86.0,75.71428571428571
593976,44.0,95.0,81.42857142857143
593987,70.0,75.0,72.4
593995,80.0,100.0,91.77777777777777
594011,72.0,96.0,84.85714285714286
594015,61.0,100.0,83.8
594033,67.0,95.0,76.57142857142857
594038,30.0,100.0,70.25
594043,40.0,80.0,61.4
594044,33.0,100.0,83.38095238095238
594048,19.0,60.0,44.42857142857143
594052,49.0,91.0,69.8
594056,64.0,100.0,81.54545454545455
594061,60.0,100.0,86.81818181818181
594065,79.0,98.0,92.83333333333333
594071,62.0,95.0,83.0
594076,72.0,82.0,77.0
594078,64.0,85.0,75.42857142857143
594081,74.0,87.0,80.75
594083,69.0,100.0,78.4
594086,53.0,67.0,59.4
594111,53.0,80.0,63.75
594119,80.0,91.0,86.0
594122,64.0,95.0,75.0
594131,56.0,68.0,64.0
594136,83.0,96.0,86.25
594139,66.0,86.0,76.5
594157,40.0,94.0,74.9
594161,82.0,98.0,89.14285714285714
594162,60.0,82.0,68.16666666666667
594164,23.0,44.0,34.666666666666664
594167,80.0,100.0,91.11111111111111
594184,58.0,92.0,75.0
594185,48.0,54.0,51.0
594188,70.0,100.0,83.88888888888889
594193,90.0,90.0,90.0
594196,40.0,100.0,73.44444444444444
594199,30.0,94.0,79.2
594201,75.0,88.0,83.57142857142857
594205,70.0,89.0,77.08333333333333
594214,56.0,56.0,56.0
594229,24.0,95.0,73.08333333333333
594233,92.0,92.0,92.0
594246,73.0,100.0,88.8
594250,64.0,91.0,81.25
594258,16.0,84.0,54.285714285714285
594280,38.0,66.0,56.333333333333336
594282,80.0,100.0,88.4
594291,41.0,86.0,70.11111111111111
594319,78.0,93.0,85.5
594326,40.0,93.0,67.95238095238095
594329,36.0,75.0,51.0
594342,45.0,82.0,65.41666666666667
594360,72.0,88.0,79.5
594371,70.0,98.0,81.44444444444444
594374,38.0,82.0,58.25
594376,76.0,97.0,86.0
594395,70.0,84.0,77.8
594399,44.0,83.0,70.0
594404,10.0,87.0,59.2
594406,42.0,81.0,63.0
594407,69.0,84.0,76.33333333333333
594414,16.0,72.0,43.0
594417,40.0,100.0,71.18181818181819
594419,10.0,89.0,59.333333333333336
594431,91.0,93.0,92.25
594450,35.0,65.0,53.333333333333336
594452,42.0,42.0,42.0
594454,86.0,86.0,86.0
594456,60.0,100.0,78.63636363636364
594468,75.0,100.0,87.54545454545455
594470,76.0,76.0,76.0
594497,57.0,100.0,69.4
594505,60.0,88.0,76.58333333333333
594506,59.0,90.0,80.91666666666667
594507,80.0,96.0,89.71428571428571
594517,66.0,90.0,81.0
594529,74.0,100.0,89.27272727272727
594546,80.0,99.0,89.91666666666667
594547,64.0,89.0,74.9
594554,54.0,100.0,84.22222222222223
594558,80.0,100.0,91.66666666666667
594576,62.0,92.0,81.33333333333333
594596,72.0,97.0,83.5
594602,58.0,58.0,58.0
594615,68.0,76.0,70.66666666666667
594625,80.0,100.0,93.125
594627,67.0,67.0,67.0
594629,62.0,98.0,82.25
594636,16.0,83.0,60.5625
594643,57.0,76.0,67.66666666666667
594677,75.0,100.0,89.36363636363636
594684,80.0,99.0,93.0
594693,60.0,100.0,88.81818181818181
594697,70.0,71.0,70.5
594723,20.0,100.0,69.44444444444444
594745,68.0,100.0,83.75
594762,55.0,100.0,74.0
594771,60.0,100.0,78.33333333333333
594776,60.0,100.0,85.0
594800,76.0,93.0,85.5
594814,66.0,99.0,89.33333333333333
594815,38.0,78.0,62.75
594823,24.0,93.0,76.41666666666667
594834,65.0,100.0,87.22222222222223
594845,20.0,60.0,46.666666666666664
594855,50.0,77.0,65.75
594864,76.0,84.0,79.0
594869,62.0,76.0,69.8
594872,1.0,98.0,71.6
594894,62.0,92.0,76.16666666666667
594901,60.0,100.0,75.66666666666667
594908,44.0,60.0,52.0
594909,35.0,95.0,72.16666666666667
594910,55.0,100.0,82.14285714285714
594925,25.0,82.0,60.333333333333336
594928,60.0,100.0,84.1
594943,40.0,100.0,64.44444444444444
594950,85.0,100.0,93.42857142857143
594956,41.0,87.0,65.25
594963,68.0,89.0,79.42857142857143
594976,80.0,88.0,83.75
595008,53.0,53.0,53.0
595010,44.0,80.0,68.4
595023,60.0,92.0,80.2
595047,78.0,100.0,89.45454545454545
595079,17.0,84.0,47.57142857142857
595094,29.0,80.0,64.66666666666667
595100,79.0,99.0,90.0
595102,60.0,100.0,79.22222222222223
595103,67.0,100.0,83.63636363636364
595106,78.0,100.0,90.57142857142857
595119,62.0,62.0,62.0
595130,1.0,86.0,60.6
595137,1.0,73.0,43.333333333333336
595138,75.0,100.0,88.18181818181819
595150,42.0,86.0,63.54545454545455
595164,30.0,89.0,73.23809523809524
595182,70.0,94.0,85.66666666666667
595185,55.0,100.0,82.77777777777777
595186,44.0,82.0,63.0
595189,71.0,100.0,92.53846153846153
595193,53.0,84.0,71.0
595215,63.0,93.0,79.14285714285714
595230,50.0,98.0,69.41666666666667
595232,74.0,74.0,74.0
595235,48.0,81.0,67.41666666666667
595241,32.0,100.0,59.125
595244,87.0,99.0,91.0
595246,70.0,70.0,70.0
595256,60.0,100.0,80.55555555555556
595262,76.0,91.0,84.75
595295,60.0,100.0,79.36363636363636
595298,57.0,100.0,72.85714285714286
595305,52.0,100.0,76.33333333333333
595310,80.0,93.0,85.85714285714286
595319,91.0,96.0,93.28571428571429
595330,65.0,94.0,81.66666666666667
595335,80.0,100.0,94.375
595342,71.0,92.0,84.5
595343,20.0,100.0,68.88888888888889
595345,41.0,100.0,80.54545454545455
595354,32.0,90.0,63.166666666666664
595356,30.0,51.0,42.0
595365,29.0,100.0,74.92307692307692
595373,70.0,81.0,74.66666666666667
595381,74.0,93.0,85.41666666666667
595386,46.0,86.0,72.91666666666667
595396,39.0,57.0,49.333333333333336
595401,47.0,93.0,69.41666666666667
595421,1.0,78.0,54.4
595428,79.0,98.0,87.2
595434,80.0,100.0,92.22222222222223
595436,60.0,100.0,80.77777777777777
595440,60.0,100.0,83.66666666666667
595474,60.0,100.0,83.55555555555556
595477,50.0,87.0,65.16666666666667
595483,38.0,98.0,76.0
595492,16.0,88.0,63.57142857142857
595495,44.0,87.0,68.125
595496,65.0,100.0,88.88888888888889
595499,0.0,91.0,57.333333333333336
595501,50.0,50.0,50.0
595509,74.0,100.0,87.0
595514,34.0,89.0,59.0
595535,72.0,72.0,72.0
595553,84.0,98.0,91.0
595570,40.0,100.0,80.3
595572,80.0,100.0,87.88888888888889
595593,40.0,81.0,60.2
595601,30.0,64.0,44.714285714285715
595649,35.0,88.0,63.583333333333336
595655,69.0,100.0,83.91666666666667
595659,36.0,90.0,64.125
595672,40.0,100.0,70.8
595676,48.0,84.0,66.5
595678,68.0,100.0,78.9
595685,20.0,79.0,59.375
595686,75.0,100.0,91.25
595687,11.0,72.0,55.5
595711,58.0,58.0,58.0
595721,13.0,98.0,79.0
595735,51.0,88.0,73.66666666666667
595741,42.0,85.0,63.0
595746,89.0,100.0,96.83333333333333
595752,77.0,95.0,90.16666666666667
595769,50.0,97.0,73.41666666666667
595773,66.0,66.0,66.0
595781,38.0,93.0,68.88888888888889
595787,45.0,65.0,57.0
595797,70.0,100.0,82.66666666666667
595808,36.0,71.0,53.25
595818,40.0,100.0,78.0
595840,88.0,100.0,94.0
595842,66.0,97.0,86.16666666666667
595847,60.0,100.0,87.23809523809524
595854,40.0,80.0,60.90909090909091
595868,49.0,92.0,72.16666666666667
595874,59.0,100.0,80.36363636363636
595876,40.0,85.0,61.714285714285715
595877,68.0,68.0,68.0
595883,30.0,70.0,49.8
595892,1.0,80.0,59.0
595908,80.0,100.0,86.66666666666667
595915,78.0,78.0,78.0
595925,50.0,100.0,79.81818181818181
595927,65.0,100.0,90.55555555555556
595935,72.0,96.0,84.75
595938,33.0,91.0,71.16666666666667
595940,53.0,84.0,71.28571428571429
595941,58.0,100.0,82.0
595943,84.0,100.0,91.08333333333333
595963,43.0,45.0,44.0
595977,20.0,100.0,73.33333333333333
595978,41.0,86.0,62.5
595986,34.0,91.0,62.1875
595988,67.0,95.0,79.57142857142857
595992,20.0,86.0,66.0
596002,74.0,100.0,86.25
596016,38.0,80.0,58.666666666666664
596017,62.0,100.0,81.54545454545455
596027,44.0,88.0,65.83333333333333
596029,52.0,52.0,52.0
596035,35.0,100.0,68.28571428571429
596041,60.0,100.0,82.14285714285714
596049,76.0,76.0,76.0
596052,64.0,64.0,64.0
596071,57.0,100.0,83.22222222222223
596072,100.0,100.0,100.0
596075,65.0,100.0,88.33333333333333
596089,20.0,65.0,52.77777777777778
596091,54.0,100.0,75.125
596093,45.0,87.0,69.28571428571429
596100,65.0,83.0,74.0
596104,39.0,74.0,59.833333333333336
596107,52.0,100.0,78.0
596108,40.0,100.0,71.71428571428571
596114,60.0,100.0,79.0909090909091
596125,52.0,92.0,72.0
596128,40.0,100.0,64.0
596143,60.0,100.0,84.88888888888889
596144,55.0,100.0,77.45454545454545
596146,64.0,68.0,66.0
596147,73.0,100.0,85.08333333333333
596151,1.0,49.0,25.0
596157,52.0,89.0,65.77777777777777
596171,79.0,100.0,92.9090909090909
596203,64.0,66.0,65.0
596204,33.0,73.0,53.714285714285715
596208,60.0,100.0,83.33333333333333
596214,65.0,100.0,77.33333333333333
596221,20.0,100.0,67.44444444444444
596231,84.0,90.0,87.0
596242,20.0,80.0,58.0
596243,54.0,100.0,86.33333333333333
596253,72.0,91.0,82.08333333333333
596255,80.0,88.0,84.66666666666667
596266,40.0,66.0,53.0
596270,77.0,91.0,85.83333333333333
596275,67.0,80.0,73.5
596288,70.0,85.0,77.4
596292,68.0,94.0,82.2
596296,40.0,90.0,65.0
596301,68.0,100.0,85.71428571428571
596305,83.0,100.0,95.0909090909091
596306,45.0,78.0,63.285714285714285
596319,77.0,94.0,88.0
596321,71.0,71.0,71.0
596322,69.0,100.0,91.14285714285714
596326,65.0,77.0,71.0
596332,67.0,100.0,85.22222222222223
596347,73.0,90.0,81.0
596358,80.0,100.0,90.77777777777777
596359,48.0,90.0,66.85714285714286
596360,25.0,100.0,62.5
596361,82.0,93.0,88.5
596368,57.0,98.0,77.66666666666667
596369,74.0,96.0,86.25
596372,80.0,100.0,90.81818181818181
596376,60.0,100.0,84.44444444444444
596382,65.0,100.0,86.125
596390,54.0,100.0,73.72727272727273
596406,62.0,84.0,72.71428571428571
596417,20.0,100.0,66.0
596420,45.0,75.0,58.333333333333336
596432,69.0,79.0,74.0
596439,53.0,74.0,59.857142857142854
596441,11.0,85.0,49.0
596451,80.0,100.0,93.2
596464,74.0,74.0,74.0
596465,73.0,86.0,79.28571428571429
596482,58.0,89.0,74.66666666666667
596490,57.0,88.0,72.08333333333333
596496,100.0,100.0,100.0
596513,1.0,100.0,75.0
596521,40.0,89.0,70.0
596526,63.0,91.0,79.0
596527,60.0,100.0,75.0
596533,50.0,100.0,79.9
596535,75.0,100.0,88.27272727272727
596570,69.0,90.0,77.33333333333333
596588,60.0,95.0,76.66666666666667
596589,74.0,91.0,80.0
596593,60.0,97.0,82.16666666666667
596596,68.0,100.0,83.54545454545455
596601,39.0,80.0,65.83333333333333
596614,28.0,69.0,48.5
596620,65.0,100.0,85.54545454545455
596624,60.0,76.0,68.0
596636,35.0,80.0,50.714285714285715
596646,48.0,94.0,68.0
596663,66.0,86.0,76.0
596676,94.0,96.0,95.0
596677,70.0,100.0,85.0
596687,80.0,100.0,92.91666666666667
596691,54.0,54.0,54.0
596694,82.0,100.0,95.55555555555556
596697,48.0,100.0,80.25
596699,41.0,86.0,66.91666666666667
596711,70.0,94.0,85.42857142857143
596728,75.0,100.0,85.0
596731,29.0,80.0,58.06666666666667
596739,55.0,82.0,69.66666666666667
596751,60.0,100.0,91.11111111111111
596754,64.0,92.0,80.25
596756,41.0,94.0,74.41666666666667
596758,62.0,98.0,87.83333333333333
596759,52.0,80.0,66.0
596789,59.0,90.0,74.5
596801,70.0,100.0,86.66666666666667
596805,76.0,76.0,76.0
596812,79.0,95.0,89.5
596824,20.0,100.0,61.42857142857143
596828,44.0,95.0,75.5
596829,24.0,56.0,36.666666666666664
596845,4.0,100.0,82.125
596846,40.0,98.0,76.0
596847,63.0,100.0,88.45454545454545
596849,77.0,100.0,86.0
596855,85.0,85.0,85.0
596858,68.0,90.0,78.75
596860,58.0,84.0,74.66666666666667
596892,18.0,100.0,49.63636363636363
