,index,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,mean_clicks,sum_clicks
21239,21239,4,3,442359,1,11,2,0,0,0,60,0,2,3.3140916808149408,1952.0
21240,21240,4,3,443200,1,10,1,8,1,0,60,0,2,3.4026639344262297,3321.0
21241,21241,4,3,443498,1,7,2,1,0,0,30,0,0,3.2626262626262625,1938.0
21242,21242,4,3,443701,0,9,0,9,1,0,60,0,3,2.5,20.0
21243,21243,4,3,444814,1,3,1,3,0,0,60,0,3,3.111111111111111,56.0
21244,21244,4,3,445049,1,5,0,3,0,1,30,1,2,4.2727272727272725,1739.0
21246,21246,4,3,447659,1,0,2,8,0,1,120,0,3,5.464788732394366,388.0
21247,21247,4,3,464780,1,0,0,5,0,0,90,0,2,3.67420814479638,812.0
21248,21248,4,3,464957,1,3,0,2,0,0,90,0,1,3.076530612244898,603.0
21249,21249,4,3,465406,1,5,0,6,0,0,60,0,2,4.737313432835821,1587.0
21251,21251,4,3,466508,1,8,1,9,0,0,30,0,2,3.048076923076923,951.0
21252,21252,4,3,466892,1,12,0,0,0,0,60,0,2,5.171166581762608,10151.0
21253,21253,4,3,469424,1,7,0,2,0,0,90,0,0,3.696629213483146,1645.0
21254,21254,4,3,470461,1,6,2,4,0,0,60,0,2,3.733108108108108,1105.0
21255,21255,4,3,472762,1,11,0,6,0,0,180,0,0,3.198852772466539,1673.0
21257,21257,4,3,474290,1,12,0,9,0,0,120,0,2,2.9707602339181287,508.0
21258,21258,4,3,476438,0,9,0,2,1,0,60,0,2,4.473103448275862,3243.0
21259,21259,4,3,476497,1,8,0,6,0,0,60,0,1,3.3812154696132595,612.0
21260,21260,4,3,479987,1,6,1,6,0,1,60,0,2,5.514084507042254,783.0
21261,21261,4,3,480579,0,3,0,1,0,0,60,0,2,3.24765478424015,1731.0
21262,21262,4,3,481787,1,11,0,6,0,0,60,0,2,3.0939226519337018,1120.0
21263,21263,4,3,481884,1,5,2,6,0,0,30,0,1,4.511627906976744,582.0
21264,21264,4,3,482030,1,0,2,8,0,0,60,0,2,3.75561797752809,1337.0
21265,21265,4,3,483131,1,10,0,2,0,0,60,0,2,2.761904761904762,986.0
21266,21266,4,3,483858,0,6,0,7,0,0,60,0,2,3.816901408450704,1897.0
21267,21267,4,3,490443,1,5,0,0,0,0,60,0,3,3.5280898876404496,314.0
21268,21268,4,3,491170,1,3,0,1,0,0,30,0,2,3.101449275362319,1070.0
21269,21269,4,3,491664,1,1,0,5,0,0,60,0,2,3.703448275862069,537.0
21270,21270,4,3,494270,1,3,0,8,1,0,90,0,2,3.921875,2510.0
21272,21272,4,3,496530,1,1,2,7,0,1,60,0,1,2.9444444444444446,424.0
21273,21273,4,3,500440,1,3,0,3,0,0,90,0,3,2.9285714285714284,205.0
21274,21274,4,3,501422,1,5,0,6,0,0,60,0,3,3.44,172.0
21275,21275,4,3,502004,1,5,0,4,1,0,60,0,2,3.92722371967655,2914.0
21276,21276,4,3,502548,0,4,2,3,0,0,60,0,2,3.8884615384615384,2022.0
21277,21277,4,3,506618,1,9,1,6,0,1,240,0,3,4.478260869565218,206.0
21278,21278,4,3,507967,1,6,1,1,0,0,60,0,1,3.2844444444444445,739.0
21279,21279,4,3,509780,0,12,2,6,0,0,60,0,0,4.30188679245283,2736.0
21280,21280,4,3,510402,1,11,0,0,0,0,60,0,2,5.725130890052356,2187.0
21281,21281,4,3,510435,1,10,2,5,0,2,30,0,3,3.597826086956522,331.0
21282,21282,4,3,515977,1,6,2,1,0,0,60,0,0,2.992982456140351,1706.0
21284,21284,4,3,517094,1,4,0,3,0,2,60,0,0,5.641255605381166,1258.0
21285,21285,4,3,520077,1,8,2,3,1,0,90,0,0,4.634249471458774,4384.0
21286,21286,4,3,520750,1,10,1,4,0,0,90,0,1,3.3076923076923075,86.0
21287,21287,4,3,520824,0,11,2,2,0,1,30,0,3,1.88,47.0
21288,21288,4,3,521350,1,6,1,0,0,0,30,1,1,3.0,75.0
21289,21289,4,3,521541,1,1,0,1,0,0,60,0,1,3.644268774703557,922.0
21290,21290,4,3,522645,1,5,1,6,0,0,60,0,1,3.3846153846153846,264.0
21291,21291,4,3,523804,1,6,2,1,0,0,30,0,1,4.575,183.0
21292,21292,4,3,523872,1,8,2,5,0,0,60,0,2,4.598784194528875,1513.0
21293,21293,4,3,524431,0,8,0,0,0,0,60,0,3,2.5,15.0
21294,21294,4,3,525217,1,8,2,9,0,0,60,0,2,4.7002457002457,1913.0
21295,21295,4,3,525625,1,3,0,3,0,0,60,0,2,2.9336917562724016,1637.0
21296,21296,4,3,529287,1,6,2,4,0,0,90,1,3,3.284518828451883,785.0
21297,21297,4,3,529670,1,12,2,8,0,0,60,0,2,3.2313253012048193,2682.0
21298,21298,4,3,530087,1,5,1,8,0,0,90,0,2,3.3443708609271523,1515.0
21299,21299,4,3,532579,1,5,0,2,0,0,30,0,2,4.330367074527253,3893.0
21300,21300,4,3,532846,1,9,2,3,0,0,60,0,1,3.5863095238095237,1205.0
21301,21301,4,3,536984,1,0,2,7,1,0,60,0,2,3.408847184986595,2543.0
21302,21302,4,3,540219,1,10,0,3,0,0,60,0,0,4.333333333333333,2561.0
21304,21304,4,3,542279,0,3,1,2,0,0,60,0,2,4.369834710743802,2115.0
21305,21305,4,3,543931,1,5,2,4,0,0,60,0,2,3.444889779559118,1719.0
21306,21306,4,3,544071,1,8,2,9,0,0,150,0,3,5.295081967213115,323.0
21307,21307,4,3,545493,1,6,1,9,0,0,90,0,2,6.172348484848484,3259.0
21308,21308,4,3,546400,0,6,0,6,0,2,60,0,3,1.0,1.0
21309,21309,4,3,547153,1,10,0,8,0,0,60,0,2,3.634228187919463,1083.0
21310,21310,4,3,548807,1,10,0,6,0,0,60,0,2,3.6245954692556634,1120.0
21311,21311,4,3,549922,1,7,0,8,0,0,120,0,1,3.40036563071298,1860.0
21312,21312,4,3,550573,1,3,1,6,0,2,90,0,2,3.96474358974359,1237.0
21313,21313,4,3,551117,1,8,0,8,0,0,30,0,3,3.836734693877551,188.0
21314,21314,4,3,551182,1,11,2,3,0,1,30,0,2,5.160771704180064,1605.0
21315,21315,4,3,551589,1,5,2,2,1,0,120,0,3,2.4705882352941178,126.0
21316,21316,4,3,552441,0,12,0,0,0,0,90,0,2,3.5407047387606316,2914.0
21317,21317,4,3,553753,1,5,2,2,0,0,60,0,3,2.731707317073171,112.0
21318,21318,4,3,554235,1,5,2,5,1,1,30,0,1,5.327102803738318,570.0
21319,21319,4,3,554459,1,5,0,4,0,1,60,0,2,2.6985645933014353,564.0
21320,21320,4,3,554999,1,5,0,1,0,1,60,1,3,3.3870967741935485,210.0
21321,21321,4,3,555051,1,7,2,9,0,0,60,0,3,3.8378378378378377,142.0
21322,21322,4,3,556450,1,6,0,9,0,1,60,1,1,1.0,1.0
21323,21323,4,3,557229,1,5,2,1,1,0,60,0,2,4.378289473684211,3993.0
21325,21325,4,3,558509,1,0,2,4,0,0,60,0,2,3.832369942196532,1326.0
21326,21326,4,3,559113,0,6,0,8,0,0,120,0,1,6.74468085106383,317.0
21327,21327,4,3,560707,1,12,1,9,0,1,30,0,2,3.103846153846154,807.0
21328,21328,4,3,560759,1,11,0,8,0,0,60,0,2,3.191637630662021,916.0
21329,21329,4,3,560881,1,11,0,2,0,0,90,1,1,3.825503355704698,1710.0
21330,21330,4,3,560921,1,12,1,4,0,0,30,0,2,3.8037735849056604,1008.0
21331,21331,4,3,560953,1,0,2,5,0,0,60,0,3,3.2857142857142856,23.0
21332,21332,4,3,561208,1,0,0,6,0,1,60,0,2,3.6363636363636362,600.0
21333,21333,4,3,561413,0,2,2,0,0,0,60,0,0,4.805324459234609,5776.0
21334,21334,4,3,563046,1,0,0,5,0,0,60,0,2,2.465909090909091,434.0
21335,21335,4,3,563321,1,8,1,7,0,0,60,0,2,3.231270358306189,992.0
21336,21336,4,3,563534,1,2,0,0,1,0,60,0,3,3.9563106796116503,815.0
21337,21337,4,3,564445,1,1,1,4,1,0,60,0,2,3.9672727272727273,1091.0
21338,21338,4,3,564562,1,10,0,7,0,0,60,0,3,3.45,69.0
21339,21339,4,3,564734,1,0,2,8,0,0,60,0,2,3.6316472114137484,2800.0
21340,21340,4,3,565275,1,8,0,4,0,2,90,0,2,3.8679245283018866,3895.0
21341,21341,4,3,565952,0,8,0,4,0,0,60,1,2,3.9819121447028425,1541.0
21342,21342,4,3,566279,1,6,0,0,0,1,90,0,2,3.5015873015873016,1103.0
21343,21343,4,3,566428,1,9,0,5,0,0,90,0,2,3.10752688172043,289.0
21344,21344,4,3,567681,1,10,2,6,0,0,90,0,3,7.375,177.0
21345,21345,4,3,567892,1,7,0,3,1,1,60,0,1,4.3,301.0
21347,21347,4,3,569372,1,0,1,2,1,0,30,0,0,6.516242317822652,7422.0
21348,21348,4,3,569953,0,3,2,2,0,0,30,0,2,4.621262458471761,1391.0
21349,21349,4,3,570045,1,0,0,4,0,0,60,0,2,5.031746031746032,2853.0
21350,21350,4,3,570273,1,8,0,9,0,1,60,0,2,3.0274261603375527,2870.0
21351,21351,4,3,570278,1,0,0,6,1,0,90,0,3,6.144927536231884,424.0
21352,21352,4,3,570491,1,11,0,7,0,0,90,0,2,3.996768982229402,2474.0
21353,21353,4,3,570954,1,6,2,2,1,1,60,1,3,3.665024630541872,744.0
21354,21354,4,3,572168,1,8,1,5,0,1,30,0,3,3.25,13.0
21355,21355,4,3,572599,1,11,2,1,0,0,60,1,2,4.8394308943089435,2381.0
21357,21357,4,3,573503,1,3,2,4,1,0,120,0,3,4.022556390977444,535.0
21358,21358,4,3,573600,1,6,2,7,0,0,60,0,3,2.789473684210526,106.0
21360,21360,4,3,574565,1,11,2,1,0,0,60,0,1,4.013698630136986,293.0
21361,21361,4,3,575066,1,9,0,9,0,0,90,0,1,4.661596958174905,3678.0
21362,21362,4,3,575411,1,9,0,1,1,0,60,0,2,4.726666666666667,1418.0
21363,21363,4,3,575623,1,6,2,7,0,0,60,0,0,3.8544698544698544,5562.0
21364,21364,4,3,578469,1,5,0,1,0,0,60,0,2,3.507017543859649,1999.0
21365,21365,4,3,579052,1,4,0,4,1,0,60,0,2,3.466800804828974,1723.0
21367,21367,4,3,580689,1,6,1,2,1,1,60,1,1,5.0,215.0
21368,21368,4,3,580798,1,9,2,6,0,0,60,0,2,4.4288354898336415,2396.0
21369,21369,4,3,581082,1,0,0,9,0,0,60,0,2,5.256198347107438,3816.0
21370,21370,4,3,581238,1,12,2,7,1,0,60,0,2,4.876712328767123,1780.0
21371,21371,4,3,581851,1,6,1,9,1,1,30,0,2,6.489864864864865,5763.0
21373,21373,4,3,582094,1,10,0,9,0,1,30,0,2,4.947895791583166,2469.0
21375,21375,4,3,583288,0,3,0,0,0,0,120,0,3,4.82051282051282,376.0
21376,21376,4,3,583719,1,7,0,7,0,0,60,0,0,4.1085714285714285,2157.0
21377,21377,4,3,584514,1,11,2,6,0,1,60,0,1,2.9886363636363638,263.0
21378,21378,4,3,584718,1,9,2,9,1,0,60,0,1,3.5412371134020617,2748.0
21379,21379,4,3,585643,1,5,0,3,0,0,90,0,2,3.538860103626943,683.0
21380,21380,4,3,585769,0,6,4,5,0,1,60,0,3,2.805755395683453,390.0
21381,21381,4,3,585852,1,9,2,6,0,0,60,0,2,3.6311239193083575,2520.0
21382,21382,4,3,586474,1,0,0,9,0,0,30,0,2,4.497907949790795,1075.0
21383,21383,4,3,587008,1,8,0,7,0,1,60,0,2,3.5272727272727273,2522.0
21384,21384,4,3,587122,1,6,2,6,1,1,60,0,1,1.6666666666666667,10.0
21385,21385,4,3,587621,0,3,2,7,1,1,60,0,1,3.5589743589743588,694.0
21386,21386,4,3,587793,0,5,2,5,0,0,90,0,0,3.8647166361974405,2114.0
21387,21387,4,3,588058,1,8,2,5,1,0,180,1,3,4.116279069767442,354.0
21389,21389,4,3,589856,1,0,0,9,0,1,90,0,1,4.45822102425876,1654.0
21390,21390,4,3,590837,1,5,2,3,0,0,60,0,2,4.644736842105263,1412.0
21391,21391,4,3,591523,1,8,0,4,1,0,150,0,2,3.867707477403451,4707.0
21392,21392,4,3,591761,0,6,1,4,0,0,30,0,2,4.104803493449782,940.0
21393,21393,4,3,592047,0,8,1,5,0,0,60,0,2,4.080256821829855,5084.0
21394,21394,4,3,592338,0,8,0,7,0,0,60,0,2,3.4696673189823874,1773.0
21395,21395,4,3,592843,1,9,0,6,0,0,60,0,0,3.5506134969325154,2315.0
21396,21396,4,3,592951,0,10,2,5,0,0,120,0,3,1.7,17.0
21397,21397,4,3,593038,0,0,0,4,1,0,120,0,2,4.271698113207547,1132.0
21398,21398,4,3,593896,1,1,2,3,1,0,90,0,2,4.894150417827298,1757.0
21399,21399,4,3,594629,1,8,2,7,1,0,60,0,2,4.566790352504638,4923.0
21400,21400,4,3,596326,1,3,0,5,1,0,120,0,3,3.523529411764706,1198.0
21402,21402,4,3,596614,1,8,2,6,0,1,30,0,3,2.0,4.0
21403,21403,4,3,596855,1,9,2,6,0,0,60,0,3,4.720588235294118,321.0
21404,21404,4,3,597166,1,5,1,1,0,0,60,0,3,6.235294117647059,318.0
21405,21405,4,3,597252,1,0,2,7,0,0,120,0,3,3.282828282828283,650.0
21406,21406,4,3,597732,1,12,1,8,2,0,30,0,2,3.38996138996139,1756.0
21407,21407,4,3,598573,0,6,0,1,0,2,60,0,3,4.8471337579617835,761.0
21408,21408,4,3,599059,1,6,2,7,0,1,30,0,1,1.2380952380952381,26.0
21409,21409,4,3,599215,0,12,0,5,1,0,60,0,1,5.053304904051172,2370.0
21410,21410,4,3,599429,1,12,0,0,0,0,90,0,1,3.6564885496183206,479.0
21411,21411,4,3,600267,1,6,0,1,0,0,90,1,3,3.3260869565217392,306.0
21412,21412,4,3,600766,1,6,0,6,0,0,60,0,0,4.415254237288136,7815.0
21413,21413,4,3,600898,1,11,0,1,0,0,90,0,3,3.1375,502.0
21414,21414,4,3,601567,1,0,2,7,0,0,60,0,1,3.5555555555555554,640.0
21415,21415,4,3,601599,1,6,1,7,0,0,60,0,1,2.0,14.0
21416,21416,4,3,602150,1,3,0,2,0,2,30,0,3,4.2,63.0
21417,21417,4,3,602707,1,10,0,8,0,0,60,0,2,5.17741935483871,2247.0
21418,21418,4,3,602745,1,6,1,6,0,0,30,0,3,3.2,16.0
21419,21419,4,3,602830,1,8,1,3,0,0,60,0,0,3.9269521410579347,1559.0
21420,21420,4,3,603108,1,0,0,8,0,0,120,0,2,4.082051282051282,1592.0
21421,21421,4,3,603179,1,7,2,4,1,2,60,0,2,3.910828025477707,1228.0
21422,21422,4,3,603700,1,12,2,1,0,0,60,0,1,1.0,4.0
21423,21423,4,3,604057,0,6,0,9,0,0,120,0,0,3.409893992932862,1930.0
21424,21424,4,3,604875,1,10,0,6,1,1,30,0,3,1.6666666666666667,10.0
21425,21425,4,3,605125,1,11,2,8,1,0,30,0,2,3.4754901960784315,709.0
21426,21426,4,3,605129,1,11,0,0,0,0,60,0,2,3.5751295336787563,1380.0
21427,21427,4,3,605294,1,8,2,4,0,0,90,0,0,4.177814029363785,2561.0
21428,21428,4,3,605541,1,0,2,9,0,0,60,1,1,4.413793103448276,128.0
21429,21429,4,3,605545,1,7,4,4,1,1,60,0,1,10.6,212.0
21430,21430,4,3,605836,1,9,2,1,0,0,60,0,0,4.248648648648649,2358.0
21431,21431,4,3,608488,0,1,2,9,0,0,60,0,2,4.3923512747875355,3101.0
21432,21432,4,3,608669,1,6,0,6,0,1,60,0,1,1.5,6.0
21433,21433,4,3,608853,1,8,0,5,0,1,90,0,2,3.6083333333333334,2165.0
21434,21434,4,3,609605,1,10,1,7,0,1,60,0,1,3.3694581280788176,684.0
21435,21435,4,3,610275,1,8,0,7,1,0,60,0,2,4.616525423728813,4358.0
21436,21436,4,3,610287,1,0,1,8,0,1,60,0,2,2.340909090909091,103.0
21437,21437,4,3,610373,0,6,1,4,0,0,60,0,0,3.684659090909091,1297.0
21438,21438,4,3,610672,1,0,0,9,0,0,60,0,2,3.685546875,1887.0
21439,21439,4,3,610904,1,9,0,1,0,0,60,0,2,4.994160583941606,3421.0
21440,21440,4,3,611162,0,2,2,2,0,0,120,0,2,3.2110817941952505,1217.0
21441,21441,4,3,611405,1,11,2,9,0,1,30,0,0,3.3940182054616383,2610.0
21442,21442,4,3,611961,1,12,2,7,0,0,60,0,2,3.702886247877759,2181.0
21443,21443,4,3,611971,1,5,0,3,0,1,60,0,3,3.908695652173913,899.0
21445,21445,4,3,613644,1,9,0,4,0,0,60,0,1,3.4642857142857144,97.0
21446,21446,4,3,613953,1,5,0,5,0,0,30,0,2,3.6666666666666665,1947.0
21447,21447,4,3,614181,1,5,1,6,0,0,30,0,2,3.9778481012658227,1257.0
21448,21448,4,3,614300,1,1,0,2,0,0,60,0,2,3.497227356746765,1892.0
21449,21449,4,3,614737,1,2,0,3,0,0,60,0,1,3.484848484848485,230.0
21450,21450,4,3,615429,1,4,1,2,0,0,60,0,3,4.018050541516246,2226.0
21451,21451,4,3,616407,1,10,2,7,1,1,60,0,1,2.75,11.0
21452,21452,4,3,617309,1,10,0,3,0,1,60,0,1,4.870967741935484,151.0
21453,21453,4,3,617888,1,1,0,8,0,0,60,0,2,3.798130841121495,2032.0
21454,21454,4,3,619168,1,6,0,8,0,0,60,0,2,4.299145299145299,503.0
21455,21455,4,3,620343,1,10,0,7,0,0,60,0,0,3.7223650385604112,2896.0
21456,21456,4,3,620519,1,6,4,9,0,0,60,0,2,3.9393939393939394,1560.0
21457,21457,4,3,620536,1,2,0,0,0,0,30,0,3,3.563063063063063,791.0
21458,21458,4,3,620782,1,11,0,5,0,0,150,0,2,4.003773584905661,1061.0
21459,21459,4,3,621380,1,8,2,2,0,0,90,0,2,2.3823529411764706,486.0
21460,21460,4,3,622129,0,6,1,7,1,0,60,0,2,3.429856115107914,1907.0
21461,21461,4,3,622315,1,4,2,2,0,1,30,0,1,5.776923076923077,751.0
21462,21462,4,3,622890,1,5,0,6,0,0,60,0,3,4.375,525.0
21464,21464,4,3,623467,1,0,2,8,0,0,150,0,2,4.7321594068582025,5106.0
21465,21465,4,3,623757,0,11,0,1,0,0,120,0,3,4.144736842105263,315.0
21466,21466,4,3,623889,1,8,0,4,0,0,30,1,2,4.137777777777778,1862.0
21467,21467,4,3,623989,1,6,0,6,1,0,30,0,0,3.3021001615508885,2044.0
21468,21468,4,3,624126,1,8,2,9,0,1,90,0,1,7.142857142857143,100.0
21469,21469,4,3,624222,1,4,2,0,0,0,90,0,0,3.88560411311054,3023.0
21470,21470,4,3,625288,1,1,0,4,0,0,120,0,3,4.102803738317757,439.0
21472,21472,4,3,625785,1,6,0,9,0,1,60,0,2,3.5306122448979593,1557.0
21474,21474,4,3,626998,1,12,1,3,0,1,30,0,2,1.7058823529411764,58.0
21475,21475,4,3,627283,1,5,0,0,0,0,120,0,2,5.1525423728813555,1216.0
21477,21477,4,3,627457,1,9,0,9,0,0,60,0,3,2.5,20.0
21479,21479,4,3,627935,0,1,0,1,0,0,90,0,3,3.7560975609756095,308.0
21480,21480,4,3,628054,1,1,2,4,1,1,150,0,2,4.247863247863248,497.0
21481,21481,4,3,628366,1,6,2,4,0,1,30,0,3,2.5,10.0
21482,21482,4,3,628480,1,11,2,7,0,0,90,0,2,2.878260869565217,1655.0
21483,21483,4,3,628717,1,3,0,3,0,0,180,0,3,3.7350993377483444,564.0
21484,21484,4,3,628741,1,9,2,8,0,0,30,0,2,3.3266932270916336,835.0
21485,21485,4,3,628766,1,2,2,6,0,0,60,0,2,3.110091743119266,1356.0
21486,21486,4,3,629014,0,7,2,3,1,0,90,0,2,4.17381974248927,7780.0
21487,21487,4,3,629101,1,9,2,6,0,0,30,0,2,3.055793991416309,712.0
21488,21488,4,3,629400,1,6,0,9,0,0,90,0,2,3.6020408163265305,1412.0
21490,21490,4,3,629535,1,1,1,1,0,0,60,0,2,3.3910614525139664,607.0
21492,21492,4,3,629852,1,7,0,3,0,0,60,0,3,4.304812834224599,805.0
21493,21493,4,3,629862,1,11,2,6,0,0,30,0,2,3.034739454094293,1223.0
21494,21494,4,3,630105,1,6,2,8,0,0,90,0,2,3.9142212189616252,1734.0
21495,21495,4,3,630106,1,0,0,4,0,0,90,0,2,3.514636449480642,3722.0
21496,21496,4,3,630519,1,1,1,5,0,0,60,0,2,4.954545454545454,2398.0
21497,21497,4,3,630541,1,5,2,0,0,0,90,0,0,3.7617328519855597,3126.0
21498,21498,4,3,631113,1,6,1,6,0,0,60,0,2,4.882096069868996,1118.0
21501,21501,4,3,632626,1,7,0,3,1,0,90,0,0,4.457720588235294,2425.0
21502,21502,4,3,632635,0,6,2,0,0,0,60,0,2,3.7223719676549867,1381.0
21503,21503,4,3,632950,1,4,0,7,0,0,30,0,0,4.134615384615385,3225.0
21504,21504,4,3,633824,1,1,0,7,0,0,60,1,0,4.044654088050314,6431.0
21505,21505,4,3,633868,1,10,2,4,1,0,60,0,1,6.826086956521739,157.0
21506,21506,4,3,633914,0,1,0,5,0,0,60,0,2,4.447166921898928,2904.0
21507,21507,4,3,633995,1,3,0,3,0,0,90,0,1,2.6,13.0
21508,21508,4,3,634094,0,11,0,1,0,0,60,0,2,3.7244897959183674,730.0
21509,21509,4,3,634367,1,11,0,8,1,1,30,0,2,3.5385097056981842,5651.0
21510,21510,4,3,634552,1,7,0,8,0,0,60,0,2,3.1243523316062176,603.0
21511,21511,4,3,634655,1,3,1,4,1,0,60,0,3,3.6666666666666665,44.0
21512,21512,4,3,634721,1,6,0,7,0,0,60,0,2,4.02,1407.0
21513,21513,4,3,634776,1,1,0,7,0,0,90,0,2,3.7261261261261263,2068.0
21514,21514,4,3,634879,1,3,0,5,1,0,90,0,2,5.323076923076923,3114.0
21515,21515,4,3,634940,1,7,0,1,0,0,60,0,0,4.045766590389016,1768.0
21516,21516,4,3,634957,1,3,2,2,1,0,60,0,3,5.428571428571429,266.0
21517,21517,4,3,635325,1,0,2,5,0,0,30,0,2,4.1506849315068495,1818.0
21519,21519,4,3,635564,1,5,2,8,0,0,60,0,2,4.09375,1441.0
21520,21520,4,3,635720,1,9,0,5,0,0,30,0,2,3.8796068796068797,1579.0
21521,21521,4,3,635953,1,0,0,5,0,0,60,0,0,3.5325342465753424,2063.0
21522,21522,4,3,636124,1,1,4,6,1,0,60,0,0,4.159731543624161,3099.0
21523,21523,4,3,636443,1,4,0,6,0,0,90,0,2,4.117647058823529,1190.0
21524,21524,4,3,636467,1,3,0,6,1,0,60,0,2,4.077753779697624,1888.0
21525,21525,4,3,636996,1,6,0,6,0,0,90,1,2,3.382388419782871,2804.0
21526,21526,4,3,637123,1,10,0,9,0,0,60,0,2,4.368896925858952,2416.0
21528,21528,4,3,637401,1,8,1,9,1,0,60,0,2,3.8575539568345323,2681.0
21529,21529,4,3,637528,1,3,0,4,1,0,60,0,1,4.296774193548387,666.0
21530,21530,4,3,637601,1,12,1,3,1,0,60,0,3,5.244897959183674,257.0
21531,21531,4,3,637624,1,6,1,9,0,0,150,0,2,3.1155378486055776,782.0
21533,21533,4,3,638018,1,8,0,3,0,0,60,0,0,3.5,1120.0
21534,21534,4,3,638257,1,0,0,3,0,0,60,0,1,3.1485148514851486,636.0
21535,21535,4,3,638604,1,6,2,7,0,0,90,0,2,4.507377979568672,3971.0
21536,21536,4,3,638970,1,0,0,4,0,0,60,0,2,2.577777777777778,464.0
21537,21537,4,3,639012,0,5,0,8,0,0,150,0,2,3.4834983498349836,2111.0
21538,21538,4,3,639194,1,6,0,7,1,0,120,0,0,3.455852156057495,1683.0
21540,21540,4,3,639243,1,3,0,8,0,0,60,0,1,4.7463235294117645,1291.0
21541,21541,4,3,639253,0,8,1,8,0,0,60,0,0,4.650872817955112,1865.0
21542,21542,4,3,640109,1,3,3,1,1,0,90,0,1,3.9207920792079207,396.0
21543,21543,4,3,640307,1,6,2,5,0,0,60,0,1,3.0146137787056366,1444.0
21544,21544,4,3,640439,1,2,0,3,0,0,60,0,2,6.066945606694561,1450.0
21546,21546,4,3,640658,0,9,0,5,0,0,90,0,3,3.324324324324324,246.0
21547,21547,4,3,641116,1,8,2,7,1,0,60,0,2,3.341513292433538,1634.0
21548,21548,4,3,641195,1,7,2,3,0,0,60,0,1,5.5,308.0
21549,21549,4,3,641200,1,6,1,2,0,0,60,0,0,3.7082630691399663,4398.0
21550,21550,4,3,641566,1,8,2,7,0,0,60,0,0,3.967551622418879,1345.0
21551,21551,4,3,641569,1,6,2,6,1,0,120,0,0,4.234732824427481,2219.0
21552,21552,4,3,641629,1,9,0,9,0,0,60,0,1,4.625,74.0
21554,21554,4,3,641817,1,6,0,2,0,0,60,1,3,3.375,243.0
21555,21555,4,3,641881,1,3,2,2,0,0,60,1,1,3.9014084507042255,277.0
21556,21556,4,3,641899,1,9,2,3,0,0,30,0,2,3.8746736292428197,1484.0
21557,21557,4,3,642066,1,9,0,2,0,0,90,0,1,5.378787878787879,355.0
21558,21558,4,3,642342,1,10,0,6,0,0,60,0,0,7.200290275761974,4961.0
21559,21559,4,3,642396,1,9,0,8,0,0,60,0,3,4.146981627296588,1580.0
21560,21560,4,3,642512,1,9,0,3,1,0,90,0,3,4.052980132450331,612.0
21561,21561,4,3,642591,1,0,2,7,1,0,60,0,0,3.6303818034118605,4469.0
21562,21562,4,3,642627,1,3,0,6,0,0,90,0,1,2.1666666666666665,13.0
21563,21563,4,3,642656,1,9,0,2,0,0,60,0,0,3.159969088098918,4089.0
21564,21564,4,3,642839,0,11,2,0,0,0,150,0,1,3.9628482972136223,1280.0
21565,21565,4,3,643077,1,12,0,6,1,0,60,0,2,3.7526427061310783,1775.0
21566,21566,4,3,643118,1,8,1,5,0,0,60,0,0,4.4083650190114065,5797.0
21567,21567,4,3,643168,1,5,0,0,0,0,120,0,2,3.765873015873016,949.0
21568,21568,4,3,643200,1,5,2,2,0,0,90,0,3,4.548387096774194,141.0
21569,21569,4,3,643267,1,10,0,1,0,0,60,0,2,3.7795698924731185,2109.0
21571,21571,4,3,643270,1,11,2,4,0,0,60,0,2,4.078688524590164,1244.0
21572,21572,4,3,643309,1,0,0,4,1,0,120,0,3,4.5,324.0
21573,21573,4,3,643404,0,6,1,4,0,0,60,0,1,4.65,930.0
21574,21574,4,3,643416,1,0,0,3,0,0,90,0,1,3.0870445344129553,1525.0
21575,21575,4,3,643434,1,3,1,0,1,0,60,1,2,2.981707317073171,489.0
21576,21576,4,3,643457,1,0,2,8,2,0,60,0,2,3.4331797235023043,2980.0
21577,21577,4,3,643481,1,5,2,0,0,0,90,0,1,5.292307692307692,3440.0
21578,21578,4,3,643484,0,6,1,1,0,0,60,0,2,3.9414893617021276,2223.0
21579,21579,4,3,643510,1,10,0,6,0,0,60,0,2,2.918864097363083,1439.0
21580,21580,4,3,643514,1,1,0,7,1,0,90,0,0,4.618881118881119,3963.0
21581,21581,4,3,643531,1,12,2,5,0,0,60,0,2,4.560427807486631,4264.0
21582,21582,4,3,643644,1,5,2,7,0,0,60,0,1,2.0,42.0
21583,21583,4,3,643705,1,1,0,1,0,0,90,0,2,4.947474747474748,4898.0
21584,21584,4,3,643755,1,11,2,3,0,0,60,0,3,2.7333333333333334,82.0
21585,21585,4,3,643770,1,6,1,2,0,0,90,0,1,3.357142857142857,564.0
21586,21586,4,3,643771,1,6,0,7,0,0,60,0,0,3.7896995708154506,1766.0
21587,21587,4,3,644064,0,11,1,6,0,0,60,0,3,4.25,85.0
21588,21588,4,3,644072,0,10,2,6,0,0,30,0,1,4.715399610136452,2419.0
21589,21589,4,3,644113,1,1,0,5,0,0,60,0,0,6.3361921097770155,3694.0
21590,21590,4,3,644163,1,10,0,8,0,0,60,0,3,5.296296296296297,143.0
